dates,AI.PA,ALV.DE,ABI.BR,MTS.MC,ASML.AS,G.MI,CS.PA,BBVA.MC,BBVA.MC,BAS.F,BAYN.DE,BMW.DE,BNP.PA,CA.PA,CRH.L,DAI.F,BN.PA,DBK.DE,DBK.DE,ENEL.MI,ENGI.PA,ENGI.PA,ENI.MI,EOAN.F,EI.PA,IBE.MC,ITX.MC,INGA.AS,ISP.MI,OR.PA,MC.PA,MUV2.DE,ORA.PA,PHIA.AS,REP.F,RWE.F,SGO.PA,SAN.PA,SAP.F,SU.PA,SIE.F,GLE.PA,TEF.MC,FP.PA,UL.AS,UCG.MI,UNA.AS,DG.PA,VIV.PA,VOW.F
3/15/2013,74.840485,85.330078,62.0406,22.590324,51.744751,10.724049,10.921234,5.923211,5.923211,62.641537,68.657227,58.734581,36.807827,18.910913,1363.027954,37.136208,48.3596,26.413528,26.413528,2.133767,10.606395,10.89722,13.501919,8.97718,80.251999,3.461797,88.056412,5.647106,1.001702,109.941956,120.193863,119.839447,6.789065,18.48954,14.782732,23.639576,27.515551,12.569015,59.59882,51.645187,70.544044,25.364723,8.442369,30.087688,148.622894,18.834959,26.435677,30.530346,11.583106,140.280258
3/18/2013,74.824844,83.84774,63.085213,21.967457,51.7257,10.533435,10.763119,5.770379,5.770379,62.306107,68.368782,58.894001,35.770279,19.007372,1354.101807,36.913815,48.324486,25.917797,25.917797,2.130507,10.606395,10.89722,13.420445,8.932395,80.476585,3.431445,17.757614,5.451711,0.976477,111.267105,120.372986,119.12162,6.706067,18.457449,14.570139,23.679989,27.318827,12.55902,59.478703,51.723957,71.112137,24.51853,8.335639,30.204674,149.388992,18.155912,26.61109,30.133793,11.374466,140.0867
3/19/2013,74.521698,83.049561,62.524689,21.156746,51.201775,10.293097,10.597475,5.494367,5.494367,61.341747,68.386253,57.954254,34.268345,19.073143,1345.175781,36.047699,48.052364,24.790749,24.790749,2.115836,10.541036,10.83007,13.22788,8.928251,79.81218,3.372427,17.525206,5.33377,0.94881,109.941956,118.313042,117.925209,6.646213,18.830528,14.172392,23.654423,26.79859,12.53403,59.062889,50.489937,71.629326,23.558096,8.309869,29.947289,147.937408,17.417854,26.812168,29.792086,11.176618,138.482956
3/20/2013,75.68779,83.885727,62.974808,21.206182,51.601864,10.574873,10.729239,5.624389,5.624389,61.635246,70.239265,58.860439,35.34354,19.323067,1363.920654,36.35096,48.113811,25.127697,25.127697,2.172889,10.860572,11.158366,13.479697,9.081912,82.048683,3.402778,88.745026,5.398901,0.981359,112.592255,119.38781,118.842453,6.847323,18.990992,14.40641,23.858959,27.039036,12.569015,59.478703,50.699986,73.51252,23.854263,8.446092,30.20858,148.94545,18.106724,26.927683,30.142229,11.665842,137.052521
3/21/2013,74.101936,82.821495,62.898376,21.107407,51.2113,10.525147,10.514654,5.599298,5.599298,59.790386,69.17292,58.197575,35.159462,19.296759,1332.678955,35.562477,47.745117,25.329067,25.329067,2.163109,11.111116,11.415781,13.413043,9.412603,80.092911,3.353878,87.066536,5.357534,0.987055,109.98764,117.014374,116.968071,6.801036,18.774363,14.429555,24.445349,26.418253,12.579011,57.907875,49.247158,73.55407,23.811954,8.379805,29.834194,146.445557,17.909956,26.889179,29.70771,11.4608,136.408249
3/22/2013,74.288513,82.859497,63.679722,20.563597,49.963409,10.889799,10.514654,5.548353,5.548353,59.45496,68.473663,58.39056,34.452427,19.152067,1313.934204,35.719364,47.797794,25.092848,25.092848,2.19734,11.401603,11.714232,13.45748,9.568295,82.610138,3.369054,86.980461,5.163899,0.995193,109.941956,117.193512,118.76268,6.791459,18.886692,14.277828,24.555866,26.230268,12.603999,57.704597,48.792057,73.342896,23.211157,8.420322,29.717186,147.090683,17.624535,27.103094,29.635998,11.65505,137.931808
3/25/2013,73.231186,81.871262,64.061897,20.395569,50.544487,10.525147,10.277481,5.348378,5.348378,58.45705,69.137939,58.524811,33.406509,18.65222,1305.900635,35.654667,47.376431,24.295015,24.295015,2.123987,11.053019,11.356091,13.316759,9.353357,82.366852,3.212236,17.370268,5.057399,0.933349,111.44989,116.118729,117.566277,6.628655,18.870644,13.800358,24.095657,26.037916,12.569015,57.704597,49.089626,73.257248,21.814932,8.276726,29.483196,147.574509,16.601149,27.19294,29.606462,11.680232,136.31517
3/26/2013,73.441109,82.327377,64.953659,20.425194,49.401379,10.41741,10.33395,5.171214,5.171214,58.557686,69.601204,58.575153,33.774673,18.779371,1298.759399,35.655479,47.780231,24.233047,24.233047,2.091385,11.005815,11.307592,13.198253,9.321626,81.796021,3.133828,17.490774,5.023954,0.914633,110.810158,117.596542,117.965088,6.504158,18.706167,13.74121,23.999987,25.871788,12.564018,57.546589,49.763519,72.409393,21.776854,7.864331,29.405197,147.493881,16.266535,27.077425,30.175987,11.590301,136.638672
3/27/2013,73.308983,80.426926,64.596947,20.089039,48.667885,10.168785,10.134423,5.148405,5.148405,57.182419,69.2341,57.979427,33.193142,18.297064,1281.799805,35.120934,47.235981,23.613384,23.613384,2.070194,10.893251,11.191944,13.057533,9.278247,80.018059,3.07734,17.404696,4.941218,0.922771,110.261818,118.850426,116.728813,6.309433,18.501575,13.658059,23.701431,25.268492,12.569015,57.242592,49.570976,71.519104,21.556843,7.739204,29.202414,146.324585,16.168152,27.017529,29.619118,11.554328,136.454361
3/28/2013,73.682106,80.540947,65.607613,19.921011,49.982456,10.061047,10.096777,5.142321,5.142321,57.755161,70.335411,56.477493,33.502739,18.726757,1296.081665,34.461033,47.64856,23.559153,23.559153,2.075085,10.907777,11.206864,12.983467,9.445664,81.178413,3.063006,17.800653,4.873446,0.92928,113.04921,119.925186,116.369881,6.296663,18.521631,13.543191,24.089884,25.285978,12.55902,57.8857,49.886047,71.146866,21.688004,7.724457,29.136105,146.526199,16.384653,27.342682,29.652868,11.593898,135.120667
4/2/2013,75.120277,82.745476,66.805107,19.041149,49.887196,10.35111,10.277481,5.260937,5.260937,58.356415,71.926201,57.350117,34.243244,19.349375,1318.397217,34.854866,48.3596,24.337601,24.337601,2.117467,11.274513,11.583659,13.331569,9.679203,83.302628,3.132141,17.955587,5.122531,0.947996,116.293549,122.432961,121.594162,6.398017,18.810469,13.971802,24.463493,25.543909,12.594003,58.495548,50.980042,72.706123,22.458042,7.809141,29.795193,150.719543,16.630606,27.847517,30.036764,11.734189,136.823944
4/3/2013,74.576134,81.301132,65.836899,19.060865,49.363274,10.069334,10.077954,5.121789,5.121789,58.171936,71.943672,57.383686,33.548759,18.875834,1294.296631,34.560501,48.113811,23.830221,23.830221,2.057154,11.063911,11.367283,13.020499,9.564857,81.552719,3.064693,90.079224,4.89193,0.921957,116.339249,121.447769,119.71981,6.115506,18.62192,13.652915,23.999163,24.569019,12.589005,57.796997,50.393669,71.179939,21.768393,7.625027,29.253107,150.800217,15.951656,27.71489,29.792086,11.48598,137.054367
4/4/2013,74.366203,81.149094,64.979134,18.811739,48.343998,10.027897,9.991368,5.076929,5.076929,58.04615,71.323097,56.695652,33.327026,18.731142,1258.591919,34.119759,48.026024,23.621117,23.621117,2.062044,11.151059,11.456819,13.005688,9.710233,80.33622,3.080712,17.680145,5.036276,0.916261,113.414764,120.372986,118.882324,6.160196,18.457449,13.653774,23.999987,24.2936,12.594003,56.689106,49.92981,70.586388,21.510302,7.643423,29.108807,149.751862,15.93192,27.210054,29.821617,11.61548,135.510544
4/5/2013,73.378944,80.046837,63.824108,18.271908,48.220165,10.135634,9.912309,5.040432,5.040432,56.335453,69.111725,55.638428,32.854267,18.139215,1222.887085,33.480087,47.56078,23.442951,23.442951,2.102796,11.201894,11.509048,12.93162,9.766742,77.332382,3.143102,17.39609,4.969383,0.93579,111.084328,116.342651,118.643044,6.157005,18.132505,13.596339,23.917515,23.978838,12.628987,55.218998,49.072121,68.975426,21.489147,7.636124,28.660316,147.534195,16.246897,26.756552,29.614897,11.583106,134.565811
4/8/2013,72.477104,79.628738,64.809258,18.390598,48.296371,10.251659,9.867134,5.039657,5.039657,56.100655,70.877319,55.630047,32.766411,18.086601,1225.564697,33.325623,47.639782,23.384897,23.384897,2.101166,11.074805,11.378474,13.020499,9.639263,78.464668,3.105162,17.378874,4.935937,0.94881,113.277679,117.99958,118.443642,6.044477,17.964018,13.772926,23.877928,24.040043,12.643978,55.436146,48.879574,68.848236,21.235289,7.643423,28.664225,148.259995,16.177969,26.923407,29.70771,11.669438,135.671844
4/9/2013,72.368332,79.894798,64.078888,19.007544,48.858402,10.400835,9.946193,5.173646,5.173646,56.583675,70.2043,55.294418,32.937946,18.288294,1217.531372,33.307827,47.00774,24.105204,24.105204,2.127247,11.212788,11.52024,13.22788,9.797066,77.613121,3.157434,17.172291,5.017793,0.982987,111.084328,116.253098,118.443642,6.151418,18.068321,14.087525,24.108856,24.324202,12.653975,55.255959,49.010857,68.662598,21.374912,7.728107,28.945009,146.687454,16.483032,26.645315,29.834272,11.608286,132.722443
4/10/2013,72.959106,82.327377,65.904854,18.981806,50.182507,10.790348,10.318892,5.395152,5.395152,57.677177,70.894798,57.014496,34.695076,18.858295,1276.444214,34.330021,47.113079,25.127697,25.127697,2.2006,11.59042,11.908228,13.405637,10.071952,79.409805,3.304135,85.9217,5.298563,1.026928,113.186287,118.223488,121.83345,6.2408,18.509598,14.387552,24.982256,25.093624,12.698954,55.209763,50.253628,69.535042,22.682283,7.952737,29.218006,148.905136,17.417854,27.210054,30.374258,11.730593,132.906784
4/11/2013,72.78035,82.099312,65.395287,18.72471,50.868374,10.964385,10.484536,5.415289,5.415289,58.264179,71.690193,57.920685,35.121815,19.204681,1276.444214,35.105309,47.472996,25.147079,25.147079,2.19897,11.782868,12.105952,13.39082,10.116032,79.877686,3.290645,86.636147,5.341691,1.028556,113.68895,119.119125,122.670937,6.319808,18.834539,14.432985,25.138132,25.360296,12.70395,55.01572,50.848763,69.950485,23.00807,7.952737,29.253107,151.04213,17.575342,27.338404,30.606285,11.845704,133.561203
4/12/2013,72.096252,81.567207,64.656403,18.463732,49.944359,10.765486,10.322656,5.286723,5.286723,57.610096,70.2043,56.553009,34.075897,18.945988,1240.739624,34.34623,47.639782,24.240786,24.240786,2.159849,11.739296,12.061185,13.213068,9.987226,78.773468,3.27294,17.413309,5.205267,1.00984,112.82074,117.193512,121.713821,6.2408,18.333088,14.390123,25.143906,25.115484,12.718945,54.935329,49.667252,68.356499,22.339575,7.912221,29.007414,153.46138,17.211269,27.287062,30.256136,11.608286,129.773071
4/15/2013,71.901863,81.453171,64.444084,17.838923,49.420433,10.724049,10.341479,5.26581,5.26581,57.442379,71.314346,55.747513,33.745388,18.748678,1222.887085,33.369663,47.806568,24.13232,24.13232,2.151698,11.732032,12.053722,13.064939,9.963076,79.082283,3.27294,17.344444,5.174461,1.017977,112.683655,117.551758,121.51442,6.184935,18.22076,14.141529,24.922049,25.334068,12.603999,54.698776,48.135658,67.10334,22.085714,7.882727,28.508224,150.356689,16.994776,27.248558,30.133793,11.575912,127.284508
4/16/2013,71.769745,81.49118,63.841084,17.809299,48.829823,10.558297,10.153247,5.261165,5.261165,57.316589,70.842361,56.099918,33.569675,18.551373,1210.390381,33.835342,48.877522,24.225315,24.225315,2.138658,11.445177,11.759,12.93162,9.558682,77.613121,3.229098,16.95882,5.294163,1.00984,111.175728,113.073601,120.836441,6.069218,18.132505,14.144101,24.735659,25.355927,12.668969,55.181118,48.100658,67.067741,22.132256,7.798118,28.223536,150.67926,16.984854,26.906294,29.922863,11.568716,128.574875
4/17/2013,70.510307,79.286659,63.119186,17.208187,50.058666,10.276522,9.867134,5.212371,5.212371,55.329166,67.809387,54.539253,32.042637,18.086601,1178.256226,32.967094,48.385933,23.412014,23.412014,2.117467,11.234574,11.542624,12.798308,9.260348,74.768356,3.146474,16.266766,5.146296,1.017163,110.490303,109.043251,118.76268,5.989412,17.550819,13.715492,24.437103,24.813833,12.693955,54.461315,46.306507,66.117271,21.302982,7.702337,27.494251,147.614853,16.92585,26.730883,29.209908,11.374466,124.611626
4/18/2013,71.653069,78.526489,63.255081,17.065802,52.363941,10.309671,9.705256,5.209274,5.209274,55.345936,68.866989,53.641453,32.03846,17.893677,1180.041382,32.913361,49.68512,22.989803,22.989803,2.158218,11.125641,11.430704,12.850151,9.140453,77.201378,3.16165,79.922173,5.072362,1.023673,110.718773,108.192398,117.88533,6.030113,17.54681,13.736923,23.43174,24.376661,12.913852,55.440769,46.262749,65.371941,20.562561,7.713433,27.517651,148.501923,17.230909,26.931961,29.129759,11.442814,121.754417
4/19/2013,72.516006,78.792549,64.206284,17.356499,52.840233,10.624598,9.784313,5.28982,5.28982,55.245312,68.456192,54.405003,32.603249,18.463678,1176.470825,33.194813,51.546124,23.315195,23.315195,2.17452,11.372553,11.684387,12.879779,9.067453,77.659897,3.189472,16.693703,5.166539,1.052968,115.516739,110.431488,118.124603,6.070015,17.382336,13.983802,23.087509,24.805092,12.638982,53.334019,46.516556,64.439301,20.968735,7.790744,27.720449,151.122772,17.850851,26.923407,29.176165,11.608286,125.579399
4/22/2013,71.987381,79.704758,64.545998,17.324837,51.887646,11.171573,9.810663,5.353329,5.353329,55.555576,68.062866,54.740627,32.599064,18.240063,1173.792969,33.784168,51.467117,23.350044,23.350044,2.233202,11.561371,11.878382,12.939028,9.148739,76.490173,3.268725,16.702311,5.163019,1.071683,114.511452,110.749588,119.12162,6.097948,16.47571,14.303546,23.361654,25.028048,12.643978,52.81287,46.560318,64.892891,21.150669,7.8901,27.91544,152.816238,18.333036,26.880625,29.235222,11.673037,126.639328
4/23/2013,73.635483,82.973526,65.41227,17.910118,53.354633,11.353899,10.277481,5.612012,5.612012,56.855377,69.487572,56.032791,34.356205,19.252914,1238.061523,34.722355,52.292274,24.546793,24.546793,2.332637,11.840963,12.165641,13.109379,9.262382,79.596954,3.355565,17.141302,5.396261,1.10586,119.537895,113.703522,123.50843,6.222445,16.756523,14.509277,23.271158,25.701292,12.723942,53.701775,49.317177,66.050255,22.644205,8.055819,28.816319,157.29187,19.277777,27.560871,30.022291,11.914052,130.418259
4/24/2013,74.241806,84.037781,65.004608,18.48151,53.94524,11.229587,10.616299,5.677845,5.677845,57.190804,70.46653,56.922199,34.967014,19.643143,1258.591919,34.491219,52.011368,25.224516,25.224516,2.361978,12.051566,12.382018,13.42785,9.486305,80.616943,3.406994,17.310013,5.506281,1.105046,121.411392,116.521126,124.385765,6.392431,17.065414,14.985034,23.667734,26.461967,12.758924,54.996311,51.006294,67.237282,22.665359,8.195691,29.455898,160.315964,19.317148,27.830406,30.77001,12.230608,133.598053
4/25/2013,73.308983,84.64592,64.291199,18.89876,55.307446,11.353899,10.81206,5.655384,5.655384,58.658306,70.536438,57.803215,34.97538,19.63876,1259.484375,35.240917,51.256435,25.534348,25.534348,2.388059,12.233191,12.568624,13.316759,9.527652,79.933823,3.406151,17.413309,5.530925,1.105046,119.720657,118.020813,126.539284,6.520917,17.229893,14.854736,23.843401,26.706785,12.753928,55.884289,51.05006,67.623062,22.817675,8.184669,29.717186,156.808014,19.208849,27.295622,31.045483,12.302553,135.948334
4/26/2013,74.047501,84.379868,62.466728,18.333199,54.182644,11.246161,10.684061,5.576385,5.576385,60.712818,70.938507,57.576675,34.791302,19.42391,1228.242798,35.41235,50.580509,25.057997,25.057997,2.357087,12.066704,12.397569,13.22788,9.491857,79.30687,3.375799,17.430521,5.49836,1.105046,119.218033,117.384567,124.244637,6.496975,17.113556,14.795588,23.901068,26.453224,12.74893,55.394566,50.559944,66.813347,22.614588,8.088963,29.288202,157.211227,19.277777,27.325563,32.099281,12.230608,134.532196
4/29/2013,74.941536,85.482117,63.509293,18.778131,54.980579,11.602526,10.861,5.746001,5.746001,61.947948,71.215965,58.617115,35.435581,19.998299,1263.947388,35.737309,51.704128,25.484028,25.484028,2.436961,12.376977,12.716352,13.450073,9.513897,80.00869,3.449992,17.602676,5.566132,1.134341,122.645134,119.429581,125.830025,6.558426,17.073439,15.144477,24.167227,26.645582,12.74893,55.671768,50.857517,67.491669,23.016531,8.21044,29.736691,161.122375,19.759962,27.774786,32.571514,12.432055,137.884674
4/30/2013,74.723793,85.178047,62.770802,18.351068,54.269173,11.544513,10.702885,5.708048,5.708048,61.45216,70.90271,58.776543,35.402119,19.730839,1233.598633,35.694664,50.922863,27.04093,27.04093,2.392949,12.335355,12.673589,13.450073,9.544848,79.95256,3.448307,87.84124,5.485157,1.120507,123.741806,119.520493,126.706169,6.483409,16.824717,15.259343,24.23554,26.628096,12.723942,55.810371,50.673729,67.152512,23.338083,8.203064,29.849787,160.074036,19.484455,27.654997,31.972473,12.374496,139.08461
5/2/2013,74.397278,86.356308,63.292095,18.613989,55.759285,11.65225,10.774415,5.708048,5.708048,62.452442,71.708229,59.355492,35.870686,20.311422,1211.282837,36.205551,51.70615,27.62966,27.62966,2.392949,12.471575,12.813541,13.413043,9.507644,79.063568,3.471914,17.507332,5.517724,1.118066,124.335861,119.974953,123.243332,6.445102,17.097511,14.987604,24.267481,26.66744,12.633985,55.634804,51.406292,67.813873,23.507324,8.23256,29.561199,160.477234,19.425348,27.774786,32.055553,12.280969,136.939636
5/3/2013,75.633362,88.332779,63.509293,19.054939,56.730267,11.743413,11.037937,5.806411,5.806411,63.322258,73.131294,60.513401,36.724148,20.693974,1251.450928,37.059303,51.805183,28.423576,28.423576,2.41251,12.660767,13.007923,13.642639,9.741261,80.064842,3.545263,17.994616,5.596938,1.127831,123.924606,122.88343,125.162498,6.582368,17.394369,15.396498,24.557594,27.143957,12.663972,57.312817,52.04842,68.297104,24.154665,8.357684,29.978483,162.49794,19.720589,28.010094,32.663345,12.183845,142.981781
5/6/2013,75.944328,88.598854,63.761234,19.153814,56.28804,11.668824,11.075584,5.738255,5.738255,63.496216,72.594276,59.850548,36.72834,20.216906,NA,36.800018,51.742168,28.342228,28.342228,2.4011,12.47536,12.817431,13.627827,9.936886,79.961899,3.532617,17.890198,5.649747,1.119694,124.290146,121.838196,123.243332,6.533686,17.22187,15.496793,24.707531,27.113356,12.713949,57.235191,52.003204,68.040268,24.133511,8.31352,29.997984,162.666336,19.641846,27.92453,32.615242,12.140676,142.556946
5/7/2013,75.897713,91.753593,63.752556,19.13604,56.30727,11.892589,11.188523,5.835068,5.835068,63.939819,73.256584,59.556862,37.611088,20.788488,1280.907349,36.736904,52.03027,28.756613,28.756613,2.427181,12.490495,12.832981,13.716703,9.954288,80.064842,3.565498,17.672661,5.797614,1.138409,122.802765,121.292854,124.328087,6.535283,17.001554,15.447074,24.51767,27.371286,12.793908,57.725849,51.731876,68.276802,25.504345,8.306145,30.048685,163.718781,20.330711,27.710611,32.934444,12.180247,141.093613
5/8/2013,75.975403,92.78009,64.53447,18.839417,56.364952,11.967175,11.301463,5.825773,5.825773,63.761509,74.554359,59.59882,37.360069,21.409576,1235.383667,37.092564,52.795555,28.520393,28.520393,2.428811,12.626713,12.972935,13.701893,9.99655,81.374924,3.583203,18.055523,5.977167,1.134341,124.197197,121.33828,126.414116,6.511342,17.151201,15.524223,24.525654,28.12759,12.803904,58.06958,52.9076,68.678696,25.995142,8.228835,30.204674,163.76088,20.49802,27.640726,33.188053,12.158664,142.415329
5/9/2013,75.796661,92.661644,64.186943,19.452379,56.720654,12.041763,11.451728,5.855203,5.855203,64.366028,74.491707,59.632381,37.268024,20.982016,1222.887085,37.484043,52.237347,28.504923,28.504923,2.392949,12.520764,12.86408,13.672264,9.959517,81.346848,3.55791,17.750975,6.0467,1.114811,124.104225,121.610977,126.873062,6.536879,17.292534,15.646807,24.535416,28.241257,14.288819,57.985497,52.952824,69.01786,25.961294,8.173646,30.231974,163.718781,19.996099,27.476788,33.100605,12.151469,143.028992
